game_id,team,App,R,IP,AB,CG,H,H,2B,R,ER,PO,3B,TB,BB,SO,HR,RBI,SHO,BB,BF,TC,A,HBP,P-OAB,SF,2B-A,SH,3B-A,Bk,K,HR-A,OPP DP,CS,WP,Picked,HB,IBB,SB,Inh Run,Inh Run Score,IBB,SHA,SFA,Pitches,GDP,GO,FO,W,E,L,RBI2out,SV,KL,CI,PB,SBA,CSB,ADV,IDP,TP,RFC,RERR,RCI,CSO,LOB,pickoffs,OrdAppeared,,opponent,home,date
6488977,Louisiana Tech,0.0,5.0,9.0,33.0,0.0,6.0,7.0,2.0,4.0,4.0,27.0,0.0,15.0,0.0,12.0,2.0,5.0,0.0,6.0,33.0,33.0,5.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,130.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,,Central Ark.,True,2026-03-17
6488978,Louisiana Tech,0.0,13.0,9.0,39.0,0.0,8.0,14.0,4.0,8.0,5.0,27.0,1.0,26.0,5.0,10.0,2.0,13.0,0.0,10.0,42.0,40.0,9.0,1.0,36.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169.0,2.0,7.0,8.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,,New Mexico St.,False,2026-03-20
6488978,New Mexico St.,0.0,8.0,9.0,36.0,0.0,14.0,8.0,0.0,13.0,12.0,27.0,1.0,10.0,10.0,3.0,0.0,7.0,0.0,5.0,50.0,42.0,14.0,1.0,39.0,0.0,4.0,0.0,1.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,10.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,,Louisiana Tech,True,2026-03-20
6488979,Louisiana Tech,0.0,10.0,8.0,37.0,0.0,14.0,8.0,2.0,13.0,12.0,24.0,0.0,16.0,8.0,11.0,2.0,8.0,0.0,7.0,47.0,38.0,12.0,2.0,34.0,1.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,,New Mexico St.,False,2026-03-21
6488979,New Mexico St.,0.0,13.0,9.0,34.0,0.0,8.0,14.0,2.0,10.0,8.0,27.0,0.0,16.0,7.0,13.0,0.0,11.0,0.0,8.0,47.0,36.0,5.0,4.0,37.0,0.0,2.0,1.0,0.0,0.0,11.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,186.0,0.0,7.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,True,2026-03-21
6488980,Louisiana Tech,0.0,6.0,8.0,39.0,0.0,13.0,13.0,0.0,8.0,7.0,24.0,0.0,19.0,3.0,6.0,2.0,5.0,0.0,2.0,37.0,35.0,9.0,1.0,33.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,,New Mexico St.,False,2026-03-22
6488980,New Mexico St.,0.0,8.0,9.0,33.0,0.0,13.0,13.0,2.0,6.0,6.0,27.0,1.0,20.0,2.0,6.0,1.0,7.0,0.0,3.0,43.0,39.0,10.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,157.0,1.0,10.0,9.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,Louisiana Tech,True,2026-03-22
6488981,Louisiana Tech,0.0,5.0,7.2,29.0,0.0,15.0,6.0,3.0,15.0,12.0,23.0,0.0,9.0,7.0,11.0,0.0,4.0,0.0,7.0,49.0,29.0,4.0,1.0,38.0,0.0,3.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,,LSU,False,2026-03-24
6488981,LSU,0.0,15.0,8.0,38.0,0.0,6.0,15.0,3.0,5.0,4.0,24.0,0.0,24.0,7.0,11.0,2.0,13.0,0.0,7.0,37.0,33.0,8.0,3.0,29.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,True,2026-03-24
6488982,Jacksonville St.,0.0,4.0,9.0,36.0,0.0,4.0,11.0,2.0,0.0,0.0,27.0,0.0,13.0,3.0,15.0,0.0,4.0,1.0,1.0,35.0,34.0,6.0,1.0,31.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,144.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,,Louisiana Tech,False,2026-03-27
6488982,Louisiana Tech,0.0,0.0,9.0,31.0,0.0,11.0,4.0,0.0,4.0,3.0,27.0,1.0,6.0,1.0,10.0,0.0,0.0,0.0,3.0,40.0,36.0,8.0,1.0,36.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,154.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,Jacksonville St.,True,2026-03-27
6488983,Jacksonville St.,0.0,5.0,9.0,34.0,0.0,8.0,9.0,2.0,3.0,3.0,27.0,0.0,17.0,10.0,10.0,2.0,4.0,0.0,1.0,46.0,34.0,7.0,0.0,34.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,204.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,,Louisiana Tech,False,2026-03-28
6488983,Louisiana Tech,0.0,3.0,9.0,34.0,0.0,9.0,8.0,0.0,5.0,2.0,27.0,1.0,13.0,1.0,5.0,1.0,3.0,0.0,10.0,36.0,37.0,8.0,1.0,34.0,1.0,2.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,157.0,1.0,8.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,11.0,2.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,,Jacksonville St.,True,2026-03-28
6488984,Jacksonville St.,0.0,7.0,9.0,33.0,0.0,7.0,9.0,1.0,4.0,4.0,27.0,0.0,13.0,3.0,12.0,1.0,4.0,0.0,7.0,36.0,37.0,10.0,4.0,31.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,146.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,,Louisiana Tech,False,2026-03-29
6488984,Louisiana Tech,0.0,4.0,9.0,31.0,0.0,9.0,7.0,0.0,7.0,2.0,27.0,0.0,7.0,7.0,4.0,0.0,4.0,0.0,3.0,46.0,40.0,9.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,160.0,1.0,6.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,Jacksonville St.,True,2026-03-29
6488986,ULM,0.0,14.0,7.0,35.0,0.0,5.0,17.0,2.0,3.0,3.0,21.0,0.0,22.0,2.0,5.0,1.0,13.0,0.0,3.0,29.0,30.0,9.0,5.0,25.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,False,2026-03-31
6488986,Louisiana Tech,0.0,3.0,7.0,25.0,0.0,17.0,5.0,1.0,14.0,14.0,21.0,0.0,15.0,3.0,6.0,3.0,3.0,0.0,2.0,45.0,29.0,7.0,2.0,35.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,148.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,ULM,True,2026-03-31
6488987,Louisiana Tech,0.0,4.0,8.0,34.0,0.0,11.0,8.0,5.0,7.0,7.0,24.0,0.0,13.0,3.0,8.0,0.0,4.0,0.0,6.0,39.0,31.0,7.0,1.0,33.0,0.0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,173.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,FIU,False,2026-04-02
6488987,FIU,0.0,7.0,9.0,33.0,0.0,8.0,11.0,3.0,4.0,4.0,27.0,0.0,17.0,6.0,11.0,1.0,7.0,0.0,3.0,41.0,34.0,7.0,2.0,34.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,,Louisiana Tech,True,2026-04-02
6488988,Louisiana Tech,0.0,6.0,9.0,35.0,0.0,2.0,9.0,1.0,2.0,2.0,27.0,0.0,10.0,10.0,14.0,0.0,5.0,0.0,4.0,41.0,30.0,1.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,,FIU,False,2026-04-03
6488988,FIU,0.0,2.0,9.0,30.0,0.0,9.0,2.0,0.0,6.0,6.0,27.0,0.0,2.0,4.0,9.0,0.0,1.0,0.0,10.0,42.0,40.0,11.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,0.0,11.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,,Louisiana Tech,True,2026-04-03
6488989,Louisiana Tech,0.0,4.0,10.0,36.0,0.0,9.0,9.0,1.0,3.0,3.0,30.0,0.0,10.0,5.0,7.0,0.0,3.0,0.0,9.0,46.0,43.0,13.0,1.0,39.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,,FIU,False,2026-04-04
6488989,FIU,0.0,3.0,10.0,39.0,0.0,9.0,9.0,2.0,4.0,4.0,30.0,0.0,11.0,9.0,9.0,0.0,3.0,0.0,5.0,46.0,40.0,10.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,,Louisiana Tech,True,2026-04-04
6488990,Louisiana Tech,0.0,7.0,9.0,35.0,0.0,5.0,10.0,1.0,0.0,0.0,27.0,0.0,11.0,4.0,10.0,0.0,6.0,1.0,5.0,37.0,37.0,9.0,2.0,32.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,155.0,1.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,Northwestern St.,False,2026-04-07
6488990,Northwestern St.,0.0,0.0,9.0,32.0,0.0,10.0,5.0,0.0,7.0,7.0,27.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,4.0,43.0,38.0,11.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,152.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,True,2026-04-07
6488991,Middle Tenn.,0.0,1.0,8.0,34.0,0.0,12.0,6.0,0.0,8.0,4.0,24.0,0.0,6.0,3.0,4.0,0.0,1.0,0.0,1.0,39.0,38.0,10.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,123.0,0.0,8.0,11.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,,Louisiana Tech,False,2026-04-10
6488991,Louisiana Tech,0.0,8.0,9.0,36.0,0.0,6.0,12.0,2.0,1.0,0.0,27.0,0.0,20.0,1.0,11.0,2.0,6.0,0.0,3.0,35.0,36.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,,Middle Tenn.,True,2026-04-10
6488992,Middle Tenn.,0.0,2.0,8.0,33.0,0.0,11.0,7.0,1.0,8.0,8.0,24.0,0.0,11.0,3.0,10.0,1.0,2.0,0.0,5.0,38.0,31.0,7.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,157.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,False,2026-04-11
6488992,Louisiana Tech,0.0,8.0,9.0,35.0,0.0,7.0,11.0,1.0,2.0,2.0,27.0,0.0,15.0,5.0,5.0,1.0,7.0,0.0,3.0,39.0,38.0,10.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,Middle Tenn.,True,2026-04-11
6488994,Middle Tenn.,0.0,3.0,8.0,31.0,0.0,8.0,6.0,2.0,5.0,4.0,24.0,0.0,8.0,6.0,6.0,0.0,2.0,0.0,2.0,37.0,32.0,6.0,0.0,30.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,144.0,1.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,Louisiana Tech,False,2026-04-12
6488994,Louisiana Tech,0.0,5.0,9.0,30.0,0.0,6.0,8.0,1.0,3.0,2.0,27.0,1.0,14.0,2.0,12.0,1.0,5.0,0.0,6.0,34.0,36.0,8.0,1.0,31.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,122.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,Middle Tenn.,True,2026-04-12
6488997,Louisiana Tech,0.0,6.0,9.0,39.0,0.0,9.0,12.0,0.0,3.0,1.0,27.0,1.0,14.0,3.0,20.0,0.0,5.0,0.0,2.0,40.0,32.0,4.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,,Kennesaw St.,False,2026-04-17
6488997,Kennesaw St.,0.0,3.0,9.0,36.0,0.0,12.0,9.0,1.0,6.0,6.0,27.0,0.0,13.0,2.0,9.0,1.0,3.0,0.0,3.0,42.0,35.0,6.0,1.0,39.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,Louisiana Tech,True,2026-04-17
6488998,Louisiana Tech,0.0,5.0,8.0,34.0,0.0,8.0,10.0,2.0,6.0,4.0,24.0,0.0,18.0,4.0,7.0,2.0,4.0,0.0,3.0,37.0,34.0,8.0,1.0,32.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,133.0,2.0,7.0,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,,Kennesaw St.,False,2026-04-18
6488998,Kennesaw St.,0.0,6.0,9.0,32.0,0.0,10.0,8.0,0.0,5.0,5.0,27.0,1.0,16.0,3.0,5.0,2.0,6.0,0.0,4.0,39.0,41.0,13.0,0.0,34.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,151.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,,Louisiana Tech,True,2026-04-18
6488999,Louisiana Tech,0.0,4.0,9.0,35.0,0.0,3.0,10.0,0.0,3.0,3.0,27.0,1.0,15.0,6.0,9.0,1.0,4.0,0.0,3.0,35.0,36.0,8.0,1.0,28.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,138.0,1.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,Kennesaw St.,False,2026-04-19
6488999,Kennesaw St.,0.0,3.0,9.0,28.0,0.0,10.0,3.0,1.0,4.0,4.0,27.0,1.0,9.0,3.0,4.0,1.0,3.0,0.0,6.0,40.0,36.0,9.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,140.0,1.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,Louisiana Tech,True,2026-04-19
6489000,Louisiana Tech,0.0,3.0,8.0,38.0,0.0,11.0,13.0,1.0,4.0,4.0,24.0,0.0,14.0,0.0,8.0,0.0,3.0,0.0,5.0,35.0,29.0,4.0,1.0,31.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,105.0,1.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,,McNeese,False,2026-04-21
6489000,McNeese,0.0,4.0,9.0,31.0,0.0,13.0,11.0,3.0,3.0,3.0,27.0,0.0,14.0,5.0,10.0,0.0,4.0,0.0,0.0,45.0,37.0,9.0,2.0,38.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,185.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,Louisiana Tech,True,2026-04-21
6489001,Missouri St.,0.0,2.0,8.0,30.0,0.0,11.0,6.0,2.0,9.0,9.0,24.0,0.0,11.0,5.0,1.0,1.0,2.0,0.0,1.0,40.0,37.0,13.0,0.0,33.0,1.0,5.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,148.0,2.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,Louisiana Tech,False,2026-04-24
6489001,Louisiana Tech,0.0,9.0,9.0,33.0,0.0,6.0,11.0,5.0,2.0,2.0,27.0,1.0,21.0,1.0,8.0,1.0,8.0,0.0,5.0,32.0,32.0,5.0,1.0,30.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,,Missouri St.,True,2026-04-24
6489002,Missouri St.,0.0,5.0,8.0,31.0,0.0,12.0,6.0,3.0,6.0,6.0,24.0,0.0,12.0,3.0,6.0,1.0,5.0,0.0,5.0,39.0,39.0,14.0,3.0,34.0,0.0,5.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,147.0,1.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,,Louisiana Tech,False,2026-04-25
6489002,Louisiana Tech,0.0,6.0,9.0,34.0,0.0,6.0,12.0,5.0,5.0,5.0,27.0,1.0,22.0,5.0,6.0,1.0,5.0,0.0,3.0,39.0,42.0,14.0,1.0,31.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,131.0,1.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,,Missouri St.,True,2026-04-25
6489003,Missouri St.,0.0,8.0,8.1,35.0,0.0,11.0,10.0,2.0,9.0,8.0,25.0,0.0,15.0,3.0,7.0,1.0,7.0,0.0,5.0,41.0,34.0,8.0,3.0,37.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,162.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,,Louisiana Tech,False,2026-04-26
6489003,Louisiana Tech,0.0,9.0,9.0,37.0,0.0,10.0,11.0,2.0,8.0,5.0,27.0,1.0,18.0,5.0,5.0,1.0,9.0,0.0,3.0,44.0,40.0,12.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,145.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,,Missouri St.,True,2026-04-26
6489004,Louisiana Tech,0.0,5.0,6.0,30.0,0.0,19.0,10.0,0.0,16.0,16.0,18.0,0.0,16.0,4.0,2.0,2.0,4.0,0.0,7.0,42.0,29.0,10.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,157.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,,ULM,False,2026-04-28
